word,shop_num_less_value,total_shop_num,propotion,regional
hooked,1,1,1.0,unknown
nathan,1,1,1.0,unknown
corte,1,1,1.0,unknown
maria`s,1,1,1.0,unknown
volvic,1,1,1.0,unknown
conventional,1,1,1.0,unknown
takes,1,1,1.0,unknown
faint,1,1,1.0,unknown
lollipop,1,1,1.0,unknown
rustic,1,1,1.0,unknown
fortune,1,1,1.0,unknown
fragrance,1,1,1.0,unknown
eatter,1,1,1.0,unknown
scoff,1,1,1.0,unknown
israel,1,1,1.0,unknown
tikke,1,1,1.0,unknown
inverness,2,2,1.0,unknown
mad,2,2,1.0,unknown
spoilt,1,1,1.0,unknown
fussed,1,1,1.0,unknown
tested,1,1,1.0,unknown
moistened,1,1,1.0,unknown
particular,4,4,1.0,unknown
mellow,1,1,1.0,unknown
doom,2,2,1.0,unknown
lemony,1,1,1.0,unknown
nedo,1,1,1.0,unknown
clavijo,1,1,1.0,unknown
none,2,2,1.0,unknown
hillhead,1,1,1.0,unknown
jumpzone,1,1,1.0,unknown
tryyyyy,1,1,1.0,unknown
pollack,2,2,1.0,unknown
outlin,1,1,1.0,unknown
footlong,1,1,1.0,unknown
morish,1,1,1.0,unknown
remain,2,2,1.0,unknown
deborahs,1,1,1.0,unknown
learn,3,3,1.0,unknown
beefeater,1,1,1.0,unknown
baixas,1,1,1.0,unknown
dec,1,1,1.0,unknown
annely,1,1,1.0,unknown
complain,1,1,1.0,unknown
potatoe,5,5,1.0,unknown
iskender,1,1,1.0,unknown
prompt,1,1,1.0,unknown
wonderland,1,1,1.0,unknown
winemaker,1,1,1.0,unknown
maguir,1,1,1.0,unknown
coral,1,1,1.0,unknown
salty,2,2,1.0,unknown
wet,1,1,1.0,unknown
potatos,1,1,1.0,unknown
robinson,1,1,1.0,unknown
inspector,1,1,1.0,unknown
hamburgers,4,4,1.0,unknown
gino,1,1,1.0,unknown
veuve,1,1,1.0,unknown
mai,4,4,1.0,unknown
rather,1,1,1.0,unknown
stripe,1,1,1.0,unknown
rye,1,1,1.0,unknown
utilize,1,1,1.0,unknown
hoggie,5,5,1.0,unknown
peppeppep,1,1,1.0,unknown
sode,1,1,1.0,unknown
heartsease,1,1,1.0,unknown
indianna,1,1,1.0,unknown
talapia,1,1,1.0,unknown
fishmongers,1,1,1.0,unknown
upto,2,2,1.0,unknown
highgate,1,1,1.0,unknown
whopper,1,1,1.0,unknown
resourc,1,1,1.0,unknown
derived,1,1,1.0,unknown
nahiyan,1,1,1.0,unknown
sheila,1,1,1.0,unknown
replace,1,1,1.0,unknown
pilic,1,1,1.0,unknown
disable,1,1,1.0,unknown
kadir,1,1,1.0,unknown
adventure,1,1,1.0,unknown
compromise,1,1,1.0,unknown
pat,2,2,1.0,unknown
response,1,1,1.0,unknown
orchard,2,2,1.0,unknown
overnight,1,1,1.0,unknown
anytime,1,1,1.0,unknown
swalwell,1,1,1.0,unknown
patia,1,1,1.0,unknown
bready,1,1,1.0,unknown
duice,1,1,1.0,unknown
stuffiness,1,1,1.0,unknown
pleasure,1,1,1.0,unknown
oat,1,1,1.0,unknown
gunn,1,1,1.0,unknown
turmeric,1,1,1.0,unknown
chipizza,1,1,1.0,unknown
traceability,1,1,1.0,unknown
september,1,1,1.0,unknown
pany,1,1,1.0,unknown
limoncello,1,1,1.0,unknown
trade,1,1,1.0,unknown
naughty,1,1,1.0,unknown
daniel,3,3,1.0,unknown
darlington,1,1,1.0,unknown
nottinghamshire,1,1,1.0,unknown
brie,2,2,1.0,unknown
nutritionally,1,1,1.0,unknown
epos,2,2,1.0,unknown
bhajee,1,1,1.0,unknown
thrilling,1,1,1.0,unknown
alla,4,4,1.0,unknown
pronto,1,1,1.0,unknown
bhindi,1,1,1.0,unknown
sale,2,2,1.0,unknown
mothertown,1,1,1.0,unknown
bangla,1,1,1.0,unknown
ouzo,1,1,1.0,unknown
late,1,1,1.0,unknown
dino,2,2,1.0,unknown
ladera,1,1,1.0,unknown
leicester,5,5,1.0,unknown
pad,1,1,1.0,unknown
timely,1,1,1.0,unknown
tripadvisor,1,1,1.0,unknown
entire,1,1,1.0,unknown
solo,1,1,1.0,unknown
funghetto,1,1,1.0,unknown
hunter,1,1,1.0,unknown
wasabi,1,1,1.0,unknown
underground,1,1,1.0,unknown
startxref,1,1,1.0,unknown
tinned,5,5,1.0,unknown
amatricciana,1,1,1.0,unknown
suppersausage,1,1,1.0,unknown
wally,2,2,1.0,unknown
hening,1,1,1.0,unknown
adventurous,1,1,1.0,unknown
instructions,1,1,1.0,unknown
stewed,1,1,1.0,unknown
easily,1,1,1.0,unknown
shoreham,1,1,1.0,unknown
campuget,2,2,1.0,unknown
diavola,5,5,1.0,unknown
tear,1,1,1.0,unknown
stopped,1,1,1.0,unknown
extravaganza,1,1,1.0,unknown
biscuity,1,1,1.0,unknown
norfolk,1,1,1.0,unknown
wateringly,1,1,1.0,unknown
button,2,2,1.0,unknown
chipping,1,1,1.0,unknown
heavy,1,1,1.0,unknown
status,1,1,1.0,unknown
neil,1,1,1.0,unknown
weight,2,2,1.0,unknown
fenugreek,1,1,1.0,unknown
fisn,1,1,1.0,unknown
idea,1,1,1.0,unknown
banquet,3,3,1.0,unknown
limey,1,1,1.0,unknown
garinshed,1,1,1.0,unknown
domtal,1,1,1.0,unknown
connect,3,3,1.0,unknown
ripple,2,2,1.0,unknown
gfa,1,1,1.0,unknown
hartley,1,1,1.0,unknown
event,3,3,1.0,unknown
roceno,1,1,1.0,unknown
suprem,1,1,1.0,unknown
dunmurry,2,2,1.0,unknown
barrhead,1,1,1.0,unknown
nepal,1,1,1.0,unknown
eclair,1,1,1.0,unknown
metaballs,1,1,1.0,unknown
princ,1,1,1.0,unknown
bubbl,1,1,1.0,unknown
print,1,1,1.0,unknown
excellence,1,1,1.0,unknown
offline,1,1,1.0,unknown
diavolo,2,2,1.0,unknown
benjamin,1,1,1.0,unknown
toscana,6,6,1.0,unknown
definately,1,1,1.0,unknown
norwich,2,2,1.0,unknown
pud,5,5,1.0,unknown
toscano,2,2,1.0,unknown
pleasant,1,1,1.0,unknown
johnnie,1,1,1.0,unknown
kwenchy,1,1,1.0,unknown
spicyneapolitan,1,1,1.0,unknown
ion,1,1,1.0,unknown
indulgent,1,1,1.0,unknown
blower,1,1,1.0,unknown
dettonford,1,1,1.0,unknown
debbi,1,1,1.0,unknown
magnumml,1,1,1.0,unknown
castle,2,2,1.0,unknown
arose,1,1,1.0,unknown
newington,1,1,1.0,unknown
copper,2,2,1.0,unknown
valentini,2,2,1.0,unknown
mushry,1,1,1.0,unknown
dona,1,1,1.0,unknown
trawler,1,1,1.0,unknown
thicksake,1,1,1.0,unknown
brave,1,1,1.0,unknown
approximately,1,1,1.0,unknown
austhorpe,1,1,1.0,unknown
roti,2,2,1.0,unknown
miss,2,2,1.0,unknown
maple,2,2,1.0,unknown
alpino,1,1,1.0,unknown
guest,2,2,1.0,unknown
ruddington,1,1,1.0,unknown
oddero,1,1,1.0,unknown
leading,1,1,1.0,unknown
amatricana,1,1,1.0,unknown
dulse,1,1,1.0,unknown
passed,1,1,1.0,unknown
trend,1,1,1.0,unknown
stori,1,1,1.0,unknown
methi,1,1,1.0,unknown
scheme,1,1,1.0,unknown
listed,1,1,1.0,unknown
selling,1,1,1.0,unknown
him,1,1,1.0,unknown
behind,1,1,1.0,unknown
celtic,1,1,1.0,unknown
rollbean,1,1,1.0,unknown
sensation,1,1,1.0,unknown
nch,1,1,1.0,unknown
clare,2,2,1.0,unknown
part,4,4,1.0,unknown
sold,4,4,1.0,unknown
ashley,1,1,1.0,unknown
vive,1,1,1.0,unknown
savour,1,1,1.0,unknown
kind,2,2,1.0,unknown
grew,1,1,1.0,unknown
metodo,1,1,1.0,unknown
reason,1,1,1.0,unknown
alia,1,1,1.0,unknown
unmistakeable,1,1,1.0,unknown
dant,1,1,1.0,unknown
dispensed,1,1,1.0,unknown
limone,1,1,1.0,unknown
slaw,2,2,1.0,unknown
greg,1,1,1.0,unknown
stalk,1,1,1.0,unknown
doubly,1,1,1.0,unknown
dani,1,1,1.0,unknown
fryit,2,2,1.0,unknown
puglia,1,1,1.0,unknown
hyde,1,1,1.0,unknown
inventiveness,1,1,1.0,unknown
toward,1,1,1.0,unknown
builder,1,1,1.0,unknown
scozia,1,1,1.0,unknown
dried,2,2,1.0,unknown
fentiman,3,3,1.0,unknown
plump,1,1,1.0,unknown
fricasse,1,1,1.0,unknown
organisations,1,1,1.0,unknown
gralic,1,1,1.0,unknown
quattre,1,1,1.0,unknown
alike,1,1,1.0,unknown
glen,1,1,1.0,unknown
parc,1,1,1.0,unknown
concentration,1,1,1.0,unknown
aged,1,1,1.0,unknown
torino,1,1,1.0,unknown
sell,3,3,1.0,unknown
sharps,2,2,1.0,unknown
sandwiched,2,2,1.0,unknown
depending,2,2,1.0,unknown
superior,1,1,1.0,unknown
scotland,1,1,1.0,unknown
sherwood,2,2,1.0,unknown
lit,1,1,1.0,unknown
breeze,1,1,1.0,unknown
lip,1,1,1.0,unknown
build,1,1,1.0,unknown
zinpify,1,1,1.0,unknown
genetically,1,1,1.0,unknown
foamed,1,1,1.0,unknown
blazing,1,1,1.0,unknown
kendal,1,1,1.0,unknown
gill,4,4,1.0,unknown
wholesome,1,1,1.0,unknown
blackboard,1,1,1.0,unknown
twirl,1,1,1.0,unknown
fished,1,1,1.0,unknown
angelos,1,1,1.0,unknown
pmsmall,1,1,1.0,unknown
kat,1,1,1.0,unknown
gilt,2,2,1.0,unknown
accepting,1,1,1.0,unknown
$root,1,1,1.0,unknown
nuigget,1,1,1.0,unknown
brule,1,1,1.0,unknown
ipswich,3,3,1.0,unknown
crumbed,2,2,1.0,unknown
lounge,1,1,1.0,unknown
reflections,1,1,1.0,unknown
bycustomers,1,1,1.0,unknown
aysha,1,1,1.0,unknown
barrel,1,1,1.0,unknown
breezer,1,1,1.0,unknown
croquett,1,1,1.0,unknown
paul,1,1,1.0,unknown
think,1,1,1.0,unknown
bud,1,1,1.0,unknown
channa,2,2,1.0,unknown
heavily,1,1,1.0,unknown
squeezeme,1,1,1.0,unknown
moroccan,1,1,1.0,unknown
favour,1,1,1.0,unknown
pastieveggieburger,1,1,1.0,unknown
burrata,1,1,1.0,unknown
geordie,4,4,1.0,unknown
thelittlechippy,1,1,1.0,unknown
carefully,2,2,1.0,unknown
colline,1,1,1.0,unknown
caruso,1,1,1.0,unknown
montenaro,1,1,1.0,unknown
fournation,1,1,1.0,unknown
billys,1,1,1.0,unknown
dressings,1,1,1.0,unknown
poppin,1,1,1.0,unknown
waiting,1,1,1.0,unknown
gooey,1,1,1.0,unknown
moby,1,1,1.0,unknown
failed,2,2,1.0,unknown
baconnaise,1,1,1.0,unknown
pretty,1,1,1.0,unknown
meatilicious,1,1,1.0,unknown
gamberreti,1,1,1.0,unknown
demosite,1,1,1.0,unknown
beeston,1,1,1.0,unknown
polloe,1,1,1.0,unknown
donya,1,1,1.0,unknown
woodside,1,1,1.0,unknown
weve,1,1,1.0,unknown
doublefilling,1,1,1.0,unknown
express,1,1,1.0,unknown
sunny,1,1,1.0,unknown
grocery,2,2,1.0,unknown
cheaper,1,1,1.0,unknown
estrella,1,1,1.0,unknown
cote,1,1,1.0,unknown
shared,1,1,1.0,unknown
combinations,1,1,1.0,unknown
heese,1,1,1.0,unknown
judged,1,1,1.0,unknown
sutiable,1,1,1.0,unknown
chargrill,1,1,1.0,unknown
end,1,1,1.0,unknown
heartier,1,1,1.0,unknown
morgan,1,1,1.0,unknown
rebranded,1,1,1.0,unknown
diamond,1,1,1.0,unknown
crabmeat,1,1,1.0,unknown
nibblet,1,1,1.0,unknown
bird,3,3,1.0,unknown
liebfraumilch,1,1,1.0,unknown
common,1,1,1.0,unknown
barollo,1,1,1.0,unknown
pescatore,1,1,1.0,unknown
marinad,1,1,1.0,unknown
meter,1,1,1.0,unknown
river,1,1,1.0,unknown
relentless,1,1,1.0,unknown
sultana,1,1,1.0,unknown
vini,1,1,1.0,unknown
sibiliana,1,1,1.0,unknown
delicately,2,2,1.0,unknown
eazy,1,1,1.0,unknown
sep,1,1,1.0,unknown
tree,2,2,1.0,unknown
jade,1,1,1.0,unknown
delux,1,1,1.0,unknown
barolo,1,1,1.0,unknown
filton,1,1,1.0,unknown
slam,1,1,1.0,unknown
retweet,1,1,1.0,unknown
lee,1,1,1.0,unknown
success,1,1,1.0,unknown
mario,1,1,1.0,unknown
oldswinford,1,1,1.0,unknown
creme,1,1,1.0,unknown
expert,1,1,1.0,unknown
visiting,1,1,1.0,unknown
wow,1,1,1.0,unknown
jalapeo,2,2,1.0,unknown
elderberry,1,1,1.0,unknown
wok,1,1,1.0,unknown
crema,4,4,1.0,unknown
silly,1,1,1.0,unknown
mouthful,1,1,1.0,unknown
skimmed,1,1,1.0,unknown
europe,1,1,1.0,unknown
carbonated,1,1,1.0,unknown
seeded,1,1,1.0,unknown
rosie,1,1,1.0,unknown
recently,2,2,1.0,unknown
mayflower,1,1,1.0,unknown
rossa,1,1,1.0,unknown
july,1,1,1.0,unknown
spray,1,1,1.0,unknown
servehoizon,1,1,1.0,unknown
importers,1,1,1.0,unknown
cheeseos,1,1,1.0,unknown
arborio,1,1,1.0,unknown
franchise,1,1,1.0,unknown
asthma,1,1,1.0,unknown
delivering,1,1,1.0,unknown
poach,1,1,1.0,unknown
intolerance,2,2,1.0,unknown
boti,1,1,1.0,unknown
rasher,1,1,1.0,unknown
became,1,1,1.0,unknown
cubed,1,1,1.0,unknown
neapolitana,1,1,1.0,unknown
dearden,1,1,1.0,unknown
drambuie,1,1,1.0,unknown
lash,1,1,1.0,unknown
department,1,1,1.0,unknown
gallowgate,1,1,1.0,unknown
shortbread,1,1,1.0,unknown
loaf,1,1,1.0,unknown
lupin,1,1,1.0,unknown
luxurious,1,1,1.0,unknown
loan,1,1,1.0,unknown
pimentos,1,1,1.0,unknown
crispi,1,1,1.0,unknown
lake,2,2,1.0,unknown
bonless,1,1,1.0,unknown
chps,2,2,1.0,unknown
suppli,2,2,1.0,unknown
bechaemel,1,1,1.0,unknown
fantasia,1,1,1.0,unknown
finally,2,2,1.0,unknown
described,1,1,1.0,unknown
raise,1,1,1.0,unknown
dansak,2,2,1.0,unknown
bertrand,2,2,1.0,unknown
devic,1,1,1.0,unknown
dansac,1,1,1.0,unknown
whitchurch,1,1,1.0,unknown
ireland,1,1,1.0,unknown
taminda,1,1,1.0,unknown
brick,1,1,1.0,unknown
meeting,1,1,1.0,unknown
crispie,1,1,1.0,unknown
walter,1,1,1.0,unknown
resting,1,1,1.0,unknown
flinty,1,1,1.0,unknown
abruzzo,1,1,1.0,unknown
usage,1,1,1.0,unknown
whatever,2,2,1.0,unknown
katherine,1,1,1.0,unknown
bhoona,1,1,1.0,unknown
nutty,1,1,1.0,unknown
funk,1,1,1.0,unknown
haddck,1,1,1.0,unknown
bruschetta,6,6,1.0,unknown
handling,1,1,1.0,unknown
coventry,3,3,1.0,unknown
bill,1,1,1.0,unknown
quarterpounder,1,1,1.0,unknown
batch,5,5,1.0,unknown
substantial,1,1,1.0,unknown
collezioni,1,1,1.0,unknown
shift,1,1,1.0,unknown
fun,2,2,1.0,unknown
dominic,1,1,1.0,unknown
robin,1,1,1.0,unknown
loop,1,1,1.0,unknown
gateshead,1,1,1.0,unknown
owen,2,2,1.0,unknown
spong,1,1,1.0,unknown
commonly,1,1,1.0,unknown
moistflak,1,1,1.0,unknown
michelle,1,1,1.0,unknown
leaving,1,1,1.0,unknown
chico,1,1,1.0,unknown
funny,1,1,1.0,unknown
whichurch,2,2,1.0,unknown
shaw,2,2,1.0,unknown
nando,1,1,1.0,unknown
browni,1,1,1.0,unknown
ide,1,1,1.0,unknown
grana,1,1,1.0,unknown
shire,1,1,1.0,unknown
chani,1,1,1.0,unknown
jerry`s,1,1,1.0,unknown
matusalem,1,1,1.0,unknown
danish,1,1,1.0,unknown
higher,1,1,1.0,unknown
development,1,1,1.0,unknown
compostable,1,1,1.0,unknown
cappucino,1,1,1.0,unknown
snail,1,1,1.0,unknown
bonus,1,1,1.0,unknown
dhaba,1,1,1.0,unknown
wilson,1,1,1.0,unknown
usually,1,1,1.0,unknown
moment,1,1,1.0,unknown
weegman,1,1,1.0,unknown
user,1,1,1.0,unknown
peachy,1,1,1.0,unknown
infused,1,1,1.0,unknown
panys,1,1,1.0,unknown
dabuzzo,1,1,1.0,unknown
analysis,1,1,1.0,unknown
phil,1,1,1.0,unknown
unsalted,1,1,1.0,unknown
edge,2,2,1.0,unknown
salvatore,1,1,1.0,unknown
hagg,1,1,1.0,unknown
landmark,1,1,1.0,unknown
milanese,1,1,1.0,unknown
spend,2,2,1.0,unknown
martell,1,1,1.0,unknown
preference,1,1,1.0,unknown
positioned,1,1,1.0,unknown
soaked,1,1,1.0,unknown
bortolomiol,1,1,1.0,unknown
italiana,1,1,1.0,unknown
telegram,1,1,1.0,unknown
amp,1,1,1.0,unknown
pieminced,1,1,1.0,unknown
marque,1,1,1.0,unknown
ipa,1,1,1.0,unknown
dalmore,1,1,1.0,unknown
prince,1,1,1.0,unknown
savignon,1,1,1.0,unknown
cuv,1,1,1.0,unknown
chaat,2,2,1.0,unknown
uncle,2,2,1.0,unknown
contian,1,1,1.0,unknown
palmerston,1,1,1.0,unknown
melograno,1,1,1.0,unknown
prosuitto,1,1,1.0,unknown
grim,1,1,1.0,unknown
governmental,1,1,1.0,unknown
javit,1,1,1.0,unknown
snap,1,1,1.0,unknown
totally,2,2,1.0,unknown
surprised,1,1,1.0,unknown
australia,1,1,1.0,unknown
maria,1,1,1.0,unknown
couple,1,1,1.0,unknown
unlimited,1,1,1.0,unknown
marca,1,1,1.0,unknown
knocker,1,1,1.0,unknown
notte,1,1,1.0,unknown
garnishpancake,1,1,1.0,unknown
tabl,1,1,1.0,unknown
parma,3,3,1.0,unknown
donor,1,1,1.0,unknown
necessary,1,1,1.0,unknown
movie,1,1,1.0,unknown
tomao,1,1,1.0,unknown
katie,1,1,1.0,unknown
seperate,1,1,1.0,unknown
inviting,1,1,1.0,unknown
getextra,1,1,1.0,unknown
cotto,1,1,1.0,unknown
follows,1,1,1.0,unknown
message,3,3,1.0,unknown
kickin,2,2,1.0,unknown
instore,1,1,1.0,unknown
separately,1,1,1.0,unknown
arthur,1,1,1.0,unknown
durham,1,1,1.0,unknown
bahar,1,1,1.0,unknown
vibrant,1,1,1.0,unknown
softness,1,1,1.0,unknown
honeycomb,1,1,1.0,unknown
essential,1,1,1.0,unknown
cuillin,1,1,1.0,unknown
crisy,1,1,1.0,unknown
grecanico,1,1,1.0,unknown
economic,1,1,1.0,unknown
balmoral,1,1,1.0,unknown
duce,1,1,1.0,unknown
curious,2,2,1.0,unknown
pomodoro,3,3,1.0,unknown
twister,1,1,1.0,unknown
aed,1,1,1.0,unknown
august,1,1,1.0,unknown
claw,1,1,1.0,unknown
tomatosugo,1,1,1.0,unknown
shall,1,1,1.0,unknown
novelty,2,2,1.0,unknown
integration,1,1,1.0,unknown
quickly,1,1,1.0,unknown
icelandic,2,2,1.0,unknown
bravas,1,1,1.0,unknown
quote,2,2,1.0,unknown
gratuiti,1,1,1.0,unknown
minimal,1,1,1.0,unknown
blackberry,1,1,1.0,unknown
porridge,1,1,1.0,unknown
varying,1,1,1.0,unknown
sfc,6,6,1.0,unknown
martin,1,1,1.0,unknown
confidence,1,1,1.0,unknown
withdrawals,1,1,1.0,unknown
panzanella,2,2,1.0,unknown
step,3,3,1.0,unknown
stew,1,1,1.0,unknown
friar,1,1,1.0,unknown
feb,1,1,1.0,unknown
carol,1,1,1.0,unknown
papus,1,1,1.0,unknown
fishfingers,1,1,1.0,unknown
elsaborate,1,1,1.0,unknown
classico,1,1,1.0,unknown
hedg,1,1,1.0,unknown
panzanelle,1,1,1.0,unknown
ardgay,1,1,1.0,unknown
maltesers,3,3,1.0,unknown
nova,1,1,1.0,unknown
ounce,1,1,1.0,unknown
together,1,1,1.0,unknown
shiremoor,1,1,1.0,unknown
mascalese,1,1,1.0,unknown
rollos,1,1,1.0,unknown
accessible,1,1,1.0,unknown
chk,2,2,1.0,unknown
moss,1,1,1.0,unknown
plethora,1,1,1.0,unknown
within,2,2,1.0,unknown
cardiff,6,6,1.0,unknown
stroller,1,1,1.0,unknown
peacehaven,1,1,1.0,unknown
appropriate,2,2,1.0,unknown
steven,1,1,1.0,unknown
pepperonisausage,1,1,1.0,unknown
fishbar,3,3,1.0,unknown
impressed,1,1,1.0,unknown
robust,1,1,1.0,unknown
statistics,1,1,1.0,unknown
triangl,1,1,1.0,unknown
joking,1,1,1.0,unknown
tastini,1,1,1.0,unknown
question,3,3,1.0,unknown
vezzola,1,1,1.0,unknown
silvestro,2,2,1.0,unknown
woppa,2,2,1.0,unknown
charg,1,1,1.0,unknown
chapati,2,2,1.0,unknown
robusta,1,1,1.0,unknown
nougat,1,1,1.0,unknown
cheeky,1,1,1.0,unknown
atlantis,1,1,1.0,unknown
invite,1,1,1.0,unknown
potassium,2,2,1.0,unknown
humus,1,1,1.0,unknown
fisha,2,2,1.0,unknown
muscl,3,3,1.0,unknown
properly,3,3,1.0,unknown
delta,1,1,1.0,unknown
coldest,1,1,1.0,unknown
delighted,1,1,1.0,unknown
junior,1,1,1.0,unknown
chrry,1,1,1.0,unknown
