id,word,coordination
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
20,fries,"52.48142,-1.89983"
112,fries,"52.6386,-1.13169"
112,fries,"52.6386,-1.13169"
140,fries,"52.9536,-1.15047"
140,fries,"52.9536,-1.15047"
140,fries,"52.9536,-1.15047"
118,fries,"53.00415,-2.18538"
118,fries,"53.00415,-2.18538"
118,fries,"53.00415,-2.18538"
118,fries,"53.00415,-2.18538"
118,fries,"53.00415,-2.18538"
83,fries,"53.38297,-1.4659"
83,fries,"53.38297,-1.4659"
69,fries,"53.48095,-2.23743"
69,fries,"53.48095,-2.23743"
124,fries,"53.79391,-1.75206"
49,fries,"53.79648,-1.54785"
49,fries,"53.79648,-1.54785"
206,fries,"54.77560,-1.58374"
221,fries,"54.89228,-2.93206"
85,fries,"55.95206,-3.19648"
98,fries,"55.95206,-3.19648"
98,fries,"55.95206,-3.19648"
98,fries,"55.95206,-3.19648"
98,fries,"55.95206,-3.19648"
98,fries,"55.95206,-3.19648"
196,fries,"57.47908,-4.22398"
196,fries,"57.47908,-4.22398"
196,fries,"57.47908,-4.22398"
196,fries,"57.47908,-4.22398"
196,friescan,"57.47908,-4.22398"
114,fritter bap,"53.00415,-2.18538"
117,fritter bap,"53.00415,-2.18538"
146,fritter cob,"52.9536,-1.15047"
141,fritter meal,"52.9536,-1.15047"
215,fritter portion,"55.45862,-4.62849"
215,fritter roll,"55.45862,-4.62849"
216,fritter roll,"55.45862,-4.62849"
216,fritter roll,"55.45862,-4.62849"
216,fritter roll,"55.45862,-4.62849"
219,fritter roll,"55.45862,-4.62849"
37,fritter roll,"55.86515,-4.25763"
91,fritter roll,"55.95206,-3.19648"
94,fritter roll,"55.95206,-3.19648"
190,fritter roll,"56.46913,-2.97489"
191,fritter roll,"56.46913,-2.97489"
192,fritter roll,"56.46913,-2.97489"
193,fritter roll,"56.46913,-2.97489"
190,fritter supper,"56.46913,-2.97489"
57,fritter,"51.45523,-2.59665"
227,fritter,"51.48,-3.18"
139,fritter,"52.9536,-1.15047"
141,fritter,"52.9536,-1.15047"
144,fritter,"52.9536,-1.15047"
146,fritter,"52.9536,-1.15047"
117,fritter,"53.00415,-2.18538"
118,fritter,"53.00415,-2.18538"
118,fritter,"53.00415,-2.18538"
120,fritter,"53.00415,-2.18538"
150,fritter,"53.7446,-0.33525"
150,fritter,"53.7446,-0.33525"
166,fritter,"54.97328,-1.61396"
215,fritter,"55.45862,-4.62849"
216,fritter,"55.45862,-4.62849"
217,fritter,"55.45862,-4.62849"
217,fritter,"55.45862,-4.62849"
219,fritter,"55.45862,-4.62849"
25,fritter,"55.86515,-4.25763"
25,fritter,"55.86515,-4.25763"
26,fritter,"55.86515,-4.25763"
26,fritter,"55.86515,-4.25763"
31,fritter,"55.86515,-4.25763"
31,fritter,"55.86515,-4.25763"
32,fritter,"55.86515,-4.25763"
32,fritter,"55.86515,-4.25763"
33,fritter,"55.86515,-4.25763"
34,fritter,"55.86515,-4.25763"
35,fritter,"55.86515,-4.25763"
35,fritter,"55.86515,-4.25763"
36,fritter,"55.86515,-4.25763"
38,fritter,"55.86515,-4.25763"
39,fritter,"55.86515,-4.25763"
190,fritter,"56.46913,-2.97489"
193,fritter,"56.46913,-2.97489"
194,fritter,"56.46913,-2.97489"
234,fritters chips,"50.15201,-5.06654"
3,fritters,"51.51279,-0.09184"
3,fritters,"51.51279,-0.09184"
240,fritters,"52.63220,1.28925"
107,fritters,"52.6386,-1.13169"
116,fritters,"53.00415,-2.18538"
47,fritters,"53.79648,-1.54785"
216,fritters,"55.45862,-4.62849"
217,fritters,"55.45862,-4.62849"
217,fritters,"55.45862,-4.62849"
25,fritters,"55.86515,-4.25763"
26,fritters,"55.86515,-4.25763"
26,fritters,"55.86515,-4.25763"
27,fritters,"55.86515,-4.25763"
29,fritters,"55.86515,-4.25763"
31,fritters,"55.86515,-4.25763"
31,fritters,"55.86515,-4.25763"
33,fritters,"55.86515,-4.25763"
34,fritters,"55.86515,-4.25763"
34,fritters,"55.86515,-4.25763"
38,fritters,"55.86515,-4.25763"
39,fritters,"55.86515,-4.25763"
39,fritters,"55.86515,-4.25763"
89,fritters,"55.95206,-3.19648"
98,fritters,"55.95206,-3.19648"
193,fritters,"56.46913,-2.97489"
193,fritters,"56.46913,-2.97489"
194,fritters,"56.46913,-2.97489"
135,frobishers,"52.9536,-1.15047"
145,frobishers,"52.9536,-1.15047"
6,fruit acidity,"51.51279,-0.09184"
46,fruit aromas,"53.79648,-1.54785"
195,fruit cocktail,"56.46913,-2.97489"
164,fruit drink,"54.58333,-5.93333"
164,fruit drink,"54.58333,-5.93333"
164,fruit drink,"54.58333,-5.93333"
164,fruit drink,"54.58333,-5.93333"
164,fruit drink,"54.58333,-5.93333"
2,fruit juice,"51.51279,-0.09184"
9,fruit juice,"51.51279,-0.09184"
107,fruit juice,"52.6386,-1.13169"
87,fruit juice,"55.95206,-3.19648"
229,fruit salad spicy marinade,"51.48,-3.18"
107,fruit salad,"52.6386,-1.13169"
31,fruit shoot summer fruit,"55.86515,-4.25763"
186,fruit shoot,"50.83333,0.13333"
55,fruit shoot,"51.45523,-2.59665"
55,fruit shoot,"51.45523,-2.59665"
226,fruit shoot,"51.62125,-3.94490"
226,fruit shoot,"51.62125,-3.94490"
139,fruit shoot,"52.9536,-1.15047"
126,fruit shoot,"53.79391,-1.75206"
48,fruit shoot,"53.79648,-1.54785"
48,fruit shoot,"53.79648,-1.54785"
222,fruit shoot,"54.89228,-2.93206"
219,fruit shoot,"55.45862,-4.62849"
26,fruit shoot,"55.86515,-4.25763"
31,fruit shoot,"55.86515,-4.25763"
39,fruit shoot,"55.86515,-4.25763"
87,fruit shoot,"55.95206,-3.19648"
82,fruit shoots,"53.38297,-1.4659"
87,fruit teas,"55.95206,-3.19648"
235,fruit twist,"50.71936,-3.53271"
109,fruit twist,"52.6386,-1.13169"
112,fruit twist,"52.6386,-1.13169"
113,fruit twist,"52.6386,-1.13169"
141,fruit twist,"52.9536,-1.15047"
141,fruit twist,"52.9536,-1.15047"
207,fruit twist,"54.77560,-1.58374"
168,fruit twist,"54.97328,-1.61396"
37,fruit twist,"55.86515,-4.25763"
37,fruit twist,"55.86515,-4.25763"
6,fruit vanilla,"51.51279,-0.09184"
229,fruit,"51.48,-3.18"
6,fruit,"51.51279,-0.09184"
6,fruit,"51.51279,-0.09184"
6,fruit,"51.51279,-0.09184"
6,fruit,"51.51279,-0.09184"
6,fruit,"51.51279,-0.09184"
6,fruit,"51.51279,-0.09184"
133,fruit,"52.40656,-1.51217"
18,fruit,"52.48142,-1.89983"
46,fruit,"53.79648,-1.54785"
46,fruit,"53.79648,-1.54785"
46,fruit,"53.79648,-1.54785"
224,fruit,"54.89228,-2.93206"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
219,fruit,"55.45862,-4.62849"
187,fruit,"57.14369,-2.09814"
6,fruitiness,"51.51279,-0.09184"
46,fruitraisin character,"53.79648,-1.54785"
225,fruits,"51.62125,-3.94490"
46,fruits,"53.79648,-1.54785"
46,fruits,"53.79648,-1.54785"
46,fruits,"53.79648,-1.54785"
87,fruits,"55.95206,-3.19648"
186,fruitshoot,"50.83333,0.13333"
87,fruity aroma,"55.95206,-3.19648"
87,fruity aromas,"55.95206,-3.19648"
207,fruity blackcurrent,"54.77560,-1.58374"
168,fruity blackcurrent,"54.97328,-1.61396"
107,fruity blossom hill,"52.6386,-1.13169"
107,fruity blossom hill,"52.6386,-1.13169"
207,fruity orange,"54.77560,-1.58374"
168,fruity orange,"54.97328,-1.61396"
46,fruity palate,"53.79648,-1.54785"
6,fruity taste,"51.51279,-0.09184"
46,fruity wine,"53.79648,-1.54785"
229,fruity,"51.48,-3.18"
6,fruity,"51.51279,-0.09184"
59,fruity,"53.41058,-2.97794"
70,fruity,"53.48095,-2.23743"
70,fruity,"53.48095,-2.23743"
70,fruity,"53.48095,-2.23743"
46,fruity,"53.79648,-1.54785"
174,fruity,"54.97328,-1.61396"
87,fruity,"55.95206,-3.19648"
157,fry,"54.58333,-5.93333"
162,fry,"54.58333,-5.93333"
105,frydales,"52.6386,-1.13169"
241,frydays,"52.05834,1.15472"
15,frydays,"52.48142,-1.89983"
15,frydays,"52.48142,-1.89983"
15,frydays,"52.48142,-1.89983"
220,frydays,"54.32822,-2.74565"
175,frydays,"54.97328,-1.61396"
113,fryer,"52.6386,-1.13169"
113,fryer,"52.6386,-1.13169"
113,fryer,"52.6386,-1.13169"
162,fsa,"54.58333,-5.93333"
198,fudge cubes,"55.07216,-3.60218"
237,fun dishes,"52.20765,0.13200"
237,fun,"52.20765,0.13200"
237,fun,"52.20765,0.13200"
237,fun,"52.20765,0.13200"
237,fun,"52.20765,0.13200"
121,function,"53.79391,-1.75206"
165,functionality,"54.97328,-1.61396"
124,funds,"53.79391,-1.75206"
124,funds,"53.79391,-1.75206"
91,funghi crema penne,"55.95206,-3.19648"
94,funghi crema penne,"55.95206,-3.19648"
91,funghi crema spaghetti,"55.95206,-3.19648"
94,funghi crema spaghetti,"55.95206,-3.19648"
91,funghi crema,"55.95206,-3.19648"
94,funghi crema,"55.95206,-3.19648"
51,funghi crust,"53.79648,-1.54785"
51,funghi crust,"53.79648,-1.54785"
51,funghi crust,"53.79648,-1.54785"
221,funghi parmo,"54.89228,-2.93206"
81,funghi pizza,"53.38297,-1.4659"
81,funghi pizza,"53.38297,-1.4659"
219,funghi pizza,"55.45862,-4.62849"
219,funghi pizza,"55.45862,-4.62849"
219,funghi pizza,"55.45862,-4.62849"
86,funghi pizza,"55.95206,-3.19648"
86,funghi pizza,"55.95206,-3.19648"
127,funghi,"53.79391,-1.75206"
49,funghi,"53.79648,-1.54785"
49,funghi,"53.79648,-1.54785"
49,funghi,"53.79648,-1.54785"
49,funghi,"53.79648,-1.54785"
203,funghi,"54.57309,-1.23258"
203,funghi,"54.57309,-1.23258"
203,funghi,"54.57309,-1.23258"
203,funghi,"54.57309,-1.23258"
203,funghi,"54.57309,-1.23258"
211,funghi,"54.77560,-1.58374"
211,funghi,"54.77560,-1.58374"
221,funghi,"54.89228,-2.93206"
221,funghi,"54.89228,-2.93206"
221,funghi,"54.89228,-2.93206"
223,funghi,"54.89228,-2.93206"
180,funghi,"54.90465,-1.38222"
180,funghi,"54.90465,-1.38222"
166,funghi,"54.97328,-1.61396"
172,funghi,"54.97328,-1.61396"
172,funghi,"54.97328,-1.61396"
175,funghi,"54.97328,-1.61396"
175,funghi,"54.97328,-1.61396"
175,funghi,"54.97328,-1.61396"
200,funghi,"55.07216,-3.60218"
201,funghi,"55.07216,-3.60218"
201,funghi,"55.07216,-3.60218"
201,funghi,"55.07216,-3.60218"
201,funghi,"55.07216,-3.60218"
93,funghi,"55.95206,-3.19648"
93,funghi,"55.95206,-3.19648"
93,funghi,"55.95206,-3.19648"
96,funghi,"55.95206,-3.19648"
96,funghi,"55.95206,-3.19648"
206,fungi crust,"54.77560,-1.58374"
206,fungi crust,"54.77560,-1.58374"
55,fungi pie,"51.45523,-2.59665"
97,fungi pizza,"55.95206,-3.19648"
154,fungi,"54.58333,-5.93333"
154,fungi,"54.58333,-5.93333"
154,fungi,"54.58333,-5.93333"
206,fungi,"54.77560,-1.58374"
206,fungi,"54.77560,-1.58374"
207,fungi,"54.77560,-1.58374"
168,fungi,"54.97328,-1.61396"
150,funk,"53.7446,-0.33525"
150,funk,"53.7446,-0.33525"
150,funky specials,"53.7446,-0.33525"
219,fusion,"55.45862,-4.62849"
219,fusion,"55.45862,-4.62849"
219,fusion,"55.45862,-4.62849"
219,fusion,"55.45862,-4.62849"
219,fusion,"55.45862,-4.62849"
229,fyne salmon fricasse,"51.48,-3.18"
233,gabby kurdyla,"50.15201,-5.06654"
16,gabriels,"52.48142,-1.89983"
16,gabriels,"52.48142,-1.89983"
16,gabriels,"52.48142,-1.89983"
197,gairloch,"57.47908,-4.22398"
197,gairloch,"57.47908,-4.22398"
197,gairloch,"57.47908,-4.22398"
91,galaxy caramel,"55.95206,-3.19648"
94,galaxy caramel,"55.95206,-3.19648"
49,galaxy,"53.79648,-1.54785"
36,galaxy,"55.86515,-4.25763"
91,galaxy,"55.95206,-3.19648"
94,galaxy,"55.95206,-3.19648"
185,gallery,"50.83333,0.13333"
229,gallery,"51.48,-3.18"
1,gallery,"51.51279,-0.09184"
10,gallery,"51.51279,-0.09184"
11,gallery,"51.51279,-0.09184"
5,gallery,"51.51279,-0.09184"
5,gallery,"51.51279,-0.09184"
78,gallery,"53.38297,-1.4659"
152,gallery,"53.7446,-0.33525"
152,gallery,"53.7446,-0.33525"
213,gallery,"54.66411,-2.75257"
224,gallery,"54.89228,-2.93206"
87,gammon steak gfh,"55.95206,-3.19648"
178,gammon steak,"54.90465,-1.38222"
35,gammon steak,"55.86515,-4.25763"
35,gammon steak,"55.86515,-4.25763"
39,gammon steak,"55.86515,-4.25763"
39,gammon steak,"55.86515,-4.25763"
87,gammon,"55.95206,-3.19648"
106,garam masala sauce,"52.6386,-1.13169"
106,garam masala,"52.6386,-1.13169"
106,garam masala,"52.6386,-1.13169"
106,garam masala,"52.6386,-1.13169"
169,garam masala,"54.97328,-1.61396"
3,garden peas,"51.51279,-0.09184"
5,garden peas,"51.51279,-0.09184"
6,garden peas,"51.51279,-0.09184"
106,garden peas,"52.6386,-1.13169"
114,garden peas,"53.00415,-2.18538"
114,garden peas,"53.00415,-2.18538"
152,garden peas,"53.7446,-0.33525"
49,garden peas,"53.79648,-1.54785"
87,garden peas,"55.95206,-3.19648"
87,garden peas,"55.95206,-3.19648"
87,garden peas,"55.95206,-3.19648"
87,garden peas,"55.95206,-3.19648"
87,garden salad,"55.95206,-3.19648"
87,garden salad,"55.95206,-3.19648"
87,garden salad,"55.95206,-3.19648"
87,garden salad,"55.95206,-3.19648"
221,garden,"54.89228,-2.93206"
221,garden,"54.89228,-2.93206"
221,garden,"54.89228,-2.93206"
219,garlic chilli chicken tikka,"55.45862,-4.62849"
195,garlic chilli sauce,"56.46913,-2.97489"
106,garlic chilli,"52.6386,-1.13169"
219,garlic chilli,"55.45862,-4.62849"
219,garlic chilli,"55.45862,-4.62849"
195,garlic chilli,"56.46913,-2.97489"
195,garlic chilli,"56.46913,-2.97489"
195,garlic chilli,"56.46913,-2.97489"
195,garlic chilli,"56.46913,-2.97489"
195,garlic chilli,"56.46913,-2.97489"
195,garlic chilli,"56.46913,-2.97489"
195,garlic korma,"56.46913,-2.97489"
166,garlic sauce,"54.97328,-1.61396"
175,garlic sauce,"54.97328,-1.61396"
187,garlic sauce,"57.14369,-2.09814"
234,garlic,"50.15201,-5.06654"
106,garlic,"52.6386,-1.13169"
106,garlic,"52.6386,-1.13169"
139,garlic,"52.9536,-1.15047"
49,garlic,"53.79648,-1.54785"
49,garlic,"53.79648,-1.54785"
206,garlic,"54.77560,-1.58374"
206,garlic,"54.77560,-1.58374"
180,garlic,"54.90465,-1.38222"
180,garlic,"54.90465,-1.38222"
174,garlic,"54.97328,-1.61396"
86,garlic,"55.95206,-3.19648"
186,garlick mayo pot,"50.83333,0.13333"
196,garlicolivestuna,"57.47908,-4.22398"
196,garlicolivestuna,"57.47908,-4.22398"
196,garlicolivestuna,"57.47908,-4.22398"
196,garlicolivestuna,"57.47908,-4.22398"
46,garnish,"53.79648,-1.54785"
106,garnishing,"52.6386,-1.13169"
20,gateau cake,"52.48142,-1.89983"
221,gateau,"54.89228,-2.93206"
172,gateau,"54.97328,-1.61396"
209,gateshead,"54.77560,-1.58374"
209,gateshead,"54.77560,-1.58374"
135,gavi italy,"52.9536,-1.15047"
145,gavi italy,"52.9536,-1.15047"
233,gem combo,"50.15201,-5.06654"
233,gem fish bar,"50.15201,-5.06654"
233,gem fish bar,"50.15201,-5.06654"
232,gem,"50.15201,-5.06654"
233,gem,"50.15201,-5.06654"
233,gem,"50.15201,-5.06654"
233,gem,"50.15201,-5.06654"
162,gem,"54.58333,-5.93333"
162,gem,"54.58333,-5.93333"
232,generation fish,"50.15201,-5.06654"
232,generation fishmonger,"50.15201,-5.06654"
105,generation,"52.6386,-1.13169"
105,generation,"52.6386,-1.13169"
229,generations,"51.48,-3.18"
229,generations,"51.48,-3.18"
46,generations,"53.79648,-1.54785"
157,generations,"54.58333,-5.93333"
36,gennaros,"55.86515,-4.25763"
36,gennaros,"55.86515,-4.25763"
36,gennaros,"55.86515,-4.25763"
87,genovese,"55.95206,-3.19648"
237,gerkins,"52.20765,0.13200"
6,germany,"51.51279,-0.09184"
46,germany,"53.79648,-1.54785"
12,get,"51.51279,-0.09184"
113,gherkin,"52.6386,-1.13169"
11,gherkins,"51.51279,-0.09184"
13,gherkins,"52.48142,-1.89983"
135,gherkins,"52.9536,-1.15047"
135,gherkins,"52.9536,-1.15047"
145,gherkins,"52.9536,-1.15047"
145,gherkins,"52.9536,-1.15047"
221,gherkins,"54.89228,-2.93206"
26,gherkins,"55.86515,-4.25763"
36,gherkins,"55.86515,-4.25763"
37,gherkins,"55.86515,-4.25763"
52,gherkinwalley,"53.79648,-1.54785"
237,gift,"52.20765,0.13200"
17,gift,"52.48142,-1.89983"
24,gift,"52.48142,-1.89983"
239,gift,"52.63220,1.28925"
139,gift,"52.9536,-1.15047"
140,gift,"52.9536,-1.15047"
141,gift,"52.9536,-1.15047"
144,gift,"52.9536,-1.15047"
146,gift,"52.9536,-1.15047"
117,gift,"53.00415,-2.18538"
118,gift,"53.00415,-2.18538"
123,gift,"53.79391,-1.75206"
125,gift,"53.79391,-1.75206"
127,gift,"53.79391,-1.75206"
46,gift,"53.79648,-1.54785"
50,gift,"53.79648,-1.54785"
203,gift,"54.57309,-1.23258"
207,gift,"54.77560,-1.58374"
221,gift,"54.89228,-2.93206"
222,gift,"54.89228,-2.93206"
223,gift,"54.89228,-2.93206"
168,gift,"54.97328,-1.61396"
175,gift,"54.97328,-1.61396"
200,gift,"55.07216,-3.60218"
201,gift,"55.07216,-3.60218"
190,gift,"56.46913,-2.97489"
195,gift,"56.46913,-2.97489"
187,gift,"57.14369,-2.09814"
124,gill,"53.79391,-1.75206"
124,gill,"53.79391,-1.75206"
124,gill,"53.79391,-1.75206"
124,gill,"53.79391,-1.75206"
124,gill,"53.79391,-1.75206"
124,gill,"53.79391,-1.75206"
210,gills,"54.77560,-1.58374"
210,gills,"54.77560,-1.58374"
210,gills,"54.77560,-1.58374"
210,gills,"54.77560,-1.58374"
210,gills,"54.77560,-1.58374"
210,gills,"54.77560,-1.58374"
167,gills,"54.97328,-1.61396"
167,gills,"54.97328,-1.61396"
135,gilt head bream,"52.9536,-1.15047"
135,gilt head bream,"52.9536,-1.15047"
145,gilt head bream,"52.9536,-1.15047"
145,gilt head bream,"52.9536,-1.15047"
6,gin,"51.51279,-0.09184"
107,gin,"52.6386,-1.13169"
222,gin,"54.89228,-2.93206"
87,gin,"55.95206,-3.19648"
87,gin,"55.95206,-3.19648"
229,ginger ale,"51.48,-3.18"
6,ginger beer,"51.51279,-0.09184"
20,ginger beer,"52.48142,-1.89983"
135,ginger beer,"52.9536,-1.15047"
145,ginger beer,"52.9536,-1.15047"
210,ginger beer,"54.77560,-1.58374"
29,ginger beer,"55.86515,-4.25763"
29,ginger beer,"55.86515,-4.25763"
106,ginger herbs,"52.6386,-1.13169"
106,ginger mint,"52.6386,-1.13169"
219,ginger onions peppers,"55.45862,-4.62849"
219,ginger onions peppers,"55.45862,-4.62849"
219,ginger onions peppers,"55.45862,-4.62849"
219,ginger onions peppers,"55.45862,-4.62849"
219,ginger onions peppers,"55.45862,-4.62849"
219,ginger spices,"55.45862,-4.62849"
219,ginger spices,"55.45862,-4.62849"
219,ginger spices,"55.45862,-4.62849"
219,ginger spices,"55.45862,-4.62849"
219,ginger spices,"55.45862,-4.62849"
60,ginger spring onion,"53.41058,-2.97794"
61,ginger spring onion,"53.41058,-2.97794"
63,ginger spring onion,"53.41058,-2.97794"
106,ginger tomato,"52.6386,-1.13169"
49,ginger tomatoes,"53.79648,-1.54785"
236,ginger,"50.71936,-3.53271"
236,ginger,"50.71936,-3.53271"
236,ginger,"50.71936,-3.53271"
236,ginger,"50.71936,-3.53271"
236,ginger,"50.71936,-3.53271"
236,ginger,"50.71936,-3.53271"
11,ginger,"51.51279,-0.09184"
237,ginger,"52.20765,0.13200"
237,ginger,"52.20765,0.13200"
237,ginger,"52.20765,0.13200"
237,ginger,"52.20765,0.13200"
106,ginger,"52.6386,-1.13169"
106,ginger,"52.6386,-1.13169"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
60,ginger,"53.41058,-2.97794"
61,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
63,ginger,"53.41058,-2.97794"
64,ginger,"53.41058,-2.97794"
64,ginger,"53.41058,-2.97794"
64,ginger,"53.41058,-2.97794"
64,ginger,"53.41058,-2.97794"
64,ginger,"53.41058,-2.97794"
64,ginger,"53.41058,-2.97794"
169,ginger,"54.97328,-1.61396"
174,ginger,"54.97328,-1.61396"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
219,ginger,"55.45862,-4.62849"
88,giovannis easter road,"55.95206,-3.19648"
229,glamorgan sausage,"51.48,-3.18"
229,glamorgan sausage,"51.48,-3.18"
27,glasgow g sq,"55.86515,-4.25763"
26,glasgow,"55.86515,-4.25763"
26,glasgow,"55.86515,-4.25763"
28,glasgow,"55.86515,-4.25763"
28,glasgow,"55.86515,-4.25763"
32,glasgow,"55.86515,-4.25763"
32,glasgow,"55.86515,-4.25763"
32,glasgow,"55.86515,-4.25763"
33,glasgow,"55.86515,-4.25763"
33,glasgow,"55.86515,-4.25763"
38,glasgow,"55.86515,-4.25763"
38,glasgow,"55.86515,-4.25763"
91,glass bottle cola,"55.95206,-3.19648"
91,glass bottle cola,"55.95206,-3.19648"
94,glass bottle cola,"55.95206,-3.19648"
94,glass bottle cola,"55.95206,-3.19648"
91,glass bottle cream soda,"55.95206,-3.19648"
94,glass bottle cream soda,"55.95206,-3.19648"
31,glass bottle diet,"55.86515,-4.25763"
91,glass bottle diet,"55.95206,-3.19648"
94,glass bottle diet,"55.95206,-3.19648"
91,glass bottle lemonade,"55.95206,-3.19648"
94,glass bottle lemonade,"55.95206,-3.19648"
91,glass bottle pineapple,"55.95206,-3.19648"
94,glass bottle pineapple,"55.95206,-3.19648"
31,glass bottle,"55.86515,-4.25763"
31,glass bottle,"55.86515,-4.25763"
31,glass bottle,"55.86515,-4.25763"
32,glass bottle,"55.86515,-4.25763"
91,glass bottle,"55.95206,-3.19648"
94,glass bottle,"55.95206,-3.19648"
95,glass bottle,"55.95206,-3.19648"
95,glass bottle,"55.95206,-3.19648"
95,glass bottle,"55.95206,-3.19648"
98,glass bottle,"55.95206,-3.19648"
98,glass bottle,"55.95206,-3.19648"
98,glass bottle,"55.95206,-3.19648"
26,glass bottles,"55.86515,-4.25763"
26,glass bottles,"55.86515,-4.25763"
26,glass bottles,"55.86515,-4.25763"
26,glass bottles,"55.86515,-4.25763"
26,glass bottles,"55.86515,-4.25763"
234,glass table,"50.15201,-5.06654"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
6,glass,"51.51279,-0.09184"
107,glass,"52.6386,-1.13169"
107,glass,"52.6386,-1.13169"
46,glass,"53.79648,-1.54785"
46,glass,"53.79648,-1.54785"
87,glaze gf,"55.95206,-3.19648"
87,glenfiddich,"55.95206,-3.19648"
88,glens vodka,"55.95206,-3.19648"
88,glens vodka,"55.95206,-3.19648"
