word,coordinations
harvested potatoes,"53.79391,-1.75206 "
tango apple,"53.79391,-1.75206 52.48142,-1.89983 56.46913,-2.97489 51.48,-3.18 50.71936,-3.53271 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 "
pan and,"54.89228,-2.93206 "
sorry unfortunately,"54.58333,-5.93333 "
accept to,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
loch fyne,"51.48,-3.18 "
delivery or,"55.95206,-3.19648 "
every effort,"51.51279,-0.09184 "
oasis citrus,"52.9536,-1.15047 52.9536,-1.15047 52.40656,-1.51217 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 57.14369,-2.09814 55.95206,-3.19648 55.86515,-4.25763 52.20765,0.13200 "
mixed salad,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 "
appetising vegetarian,"50.15201,-5.06654 "
its services,"53.48095,-2.23743 "
smile what,"53.79391,-1.75206 "
restaurants and,"50.83333,0.13333 "
deliveries after,"56.46913,-2.97489 "
candy ice,"55.86515,-4.25763 "
sauce pitta,"56.46913,-2.97489 "
underground which,"54.89228,-2.93206 "
np bq,"51.48,-3.18 "
tub fl,"55.45862,-4.62849 "
best fish,"51.51279,-0.09184 53.7446,-0.33525 53.79391,-1.75206 52.48142,-1.89983 53.48095,-2.23743 53.41058,-2.97794 55.95206,-3.19648 50.83333,0.13333 "
cheese calzone,"55.45862,-4.62849 "
tubs gravy,"55.86515,-4.25763 "
city omelette,"55.95206,-3.19648 "
buttered baps,"53.00415,-2.18538 "
pale ale,"51.51279,-0.09184 55.95206,-3.19648 "
yorkshire wrapping,"50.15201,-5.06654 "
trawlers are,"53.79391,-1.75206 "
the plate,"54.58333,-5.93333 "
promotions through,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
sms and,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
ben jerrys,"52.48142,-1.89983 "
them into,"54.58333,-5.93333 "
gerard bertrand,"52.9536,-1.15047 52.9536,-1.15047 "
spicy potatoes,"52.6386,-1.13169 "
learn we,"53.7446,-0.33525 "
walton why,"53.41058,-2.97794 "
we take,"51.48,-3.18 54.58333,-5.93333 "
always hot,"50.71936,-3.53271 "
free of,"51.51279,-0.09184 52.48142,-1.89983 "
thrilling attraction,"51.51279,-0.09184 "
mixed grilled,"52.9536,-1.15047 "
wow once,"50.71936,-3.53271 "
wine vino,"55.95206,-3.19648 "
trees a,"54.58333,-5.93333 "
raise valuable,"53.79391,-1.75206 "
d i,"52.40656,-1.51217 "
by people,"50.15201,-5.06654 "
elegant zest,"51.51279,-0.09184 "
in colour,"51.51279,-0.09184 55.95206,-3.19648 "
scampi large,"52.20765,0.13200 "
are free,"51.51279,-0.09184 "
they forgot,"53.41058,-2.97794 "
chicken royale,"53.48095,-2.23743 "
pineapple small,"52.6386,-1.13169 "
accessed via,"50.15201,-5.06654 "
and sustainable,"53.7446,-0.33525 54.58333,-5.93333 52.63220,1.28925 "
calzones,"52.9536,-1.15047 52.9536,-1.15047 57.47908,-4.22398 55.86515,-4.25763 55.45862,-4.62849 "
house swan,"53.00415,-2.18538 "
half grilled,"52.6386,-1.13169 "
mushroom biryani,"53.79648,-1.54785 "
cream coconut,"55.45862,-4.62849 "
veg samosa,"52.6386,-1.13169 53.79391,-1.75206 "
contain essential,"53.79391,-1.75206 "
large chilli,"54.57309,-1.23258 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 "
wings salt,"53.41058,-2.97794 "
roll,"51.51279,-0.09184 51.51279,-0.09184 52.9536,-1.15047 54.89228,-2.93206 54.89228,-2.93206 55.95206,-3.19648 50.37771,-4.14082 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
with egg,"54.90465,-1.38222 54.89228,-2.93206 53.41058,-2.97794 55.95206,-3.19648 54.58333,-5.93333 52.20765,0.13200 "
add diet,"50.83333,0.13333 "
tested and,"53.79391,-1.75206 "
tomato served,"52.6386,-1.13169 55.95206,-3.19648 "
in omega,"50.15201,-5.06654 "
casal bordino,"55.95206,-3.19648 "
flour yeast,"55.07216,-3.60218 "
nfff fish,"53.79391,-1.75206 "
food excellent,"50.15201,-5.06654 "
meal fish,"52.6386,-1.13169 54.97328,-1.61396 52.48142,-1.89983 55.86515,-4.25763 "
pepper jalapeno,"52.9536,-1.15047 "
made steak,"55.95206,-3.19648 "
of topping,"53.79648,-1.54785 "
childs,"50.37771,-4.14082 "
and exotic,"50.15201,-5.06654 "
chain,"53.79648,-1.54785 "
pizza with,"52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 57.14369,-2.09814 53.48095,-2.23743 51.45523,-2.59665 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 54.58333,-5.93333 "
be maintained,"53.79391,-1.75206 "
is doubly,"53.79648,-1.54785 "
a barm,"53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 "
jumbo sausaage,"55.95206,-3.19648 "
cake with,"52.9536,-1.15047 53.79648,-1.54785 52.48142,-1.89983 51.48,-3.18 55.86515,-4.25763 "
remember we,"50.83333,0.13333 "
of ham,"55.95206,-3.19648 "
garlic herb,"55.07216,-3.60218 "
mussels land,"54.89228,-2.93206 "
tikka punjabi,"56.46913,-2.97489 "
rio tango,"51.45523,-2.59665 "
mississippi bistro,"55.86515,-4.25763 "
high enough,"51.51279,-0.09184 "
road manchester,"53.48095,-2.23743 "
jalapeno cream,"55.95206,-3.19648 "
regular p,"53.38297,-1.4659 "
a refund,"53.48095,-2.23743 "
band called,"51.51279,-0.09184 "
dish so,"54.58333,-5.93333 "
peas bread,"50.15201,-5.06654 "
scampi are,"54.89228,-2.93206 "
pm pmmon,"55.86515,-4.25763 "
egg barm,"53.48095,-2.23743 "
cola medium,"55.86515,-4.25763 "
cumin chilli,"54.97328,-1.61396 "
fried vegetable,"54.77560,-1.58374 54.97328,-1.61396 "
waiting long,"50.15201,-5.06654 "
shots restaurant,"50.15201,-5.06654 "
meals all,"53.79391,-1.75206 "
double jalapenos,"52.6386,-1.13169 "
ham fried,"53.41058,-2.97794 "
jim ferguson,"54.58333,-5.93333 "
finely bitter,"53.79648,-1.54785 "
le codfather,"52.48142,-1.89983 "
much fewer,"53.79391,-1.75206 "
gone bad,"53.48095,-2.23743 "
harvested carefully,"55.95206,-3.19648 "
tikka madras,"56.46913,-2.97489 "
seperate at,"54.89228,-2.93206 "
our fish,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.00415,-2.18538 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.86515,-4.25763 50.15201,-5.06654 52.63220,1.28925 "
pie slice,"55.86515,-4.25763 "
squid in,"53.41058,-2.97794 "
sauce yoghurt,"53.79648,-1.54785 "
coke cherryade,"52.9536,-1.15047 "
skate wing,"51.51279,-0.09184 "
kebab battered,"55.07216,-3.60218 "
champagne the,"51.51279,-0.09184 "
address,"51.51279,-0.09184 53.7446,-0.33525 52.40656,-1.51217 53.48095,-2.23743 54.66411,-2.75257 55.95206,-3.19648 50.15201,-5.06654 50.83333,0.13333 "
with marinara,"55.95206,-3.19648 "
benson,"55.95206,-3.19648 "
creamy real,"51.48,-3.18 "
homemade fish,"52.9536,-1.15047 52.9536,-1.15047 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 53.00415,-2.18538 51.45523,-2.59665 57.47908,-4.22398 55.86515,-4.25763 50.15201,-5.06654 "
deal nine,"55.86515,-4.25763 "
persons regular,"53.41058,-2.97794 "
kwenchy cup,"54.97328,-1.61396 "
staters,"55.86515,-4.25763 "
local area,"51.48,-3.18 "
preference in,"52.48142,-1.89983 "
cans garlic,"55.07216,-3.60218 "
curry in,"52.48142,-1.89983 "
through for,"53.79648,-1.54785 "
gherkin pickled,"50.15201,-5.06654 "
email addresses,"53.48095,-2.23743 "
bread chilli,"56.46913,-2.97489 55.45862,-4.62849 "
seniors suppers,"57.47908,-4.22398 "
field our,"53.7446,-0.33525 "
oz chicken,"54.58333,-5.93333 "
added of,"50.83333,0.13333 "
changes automatically,"54.97328,-1.61396 "
 kebab,"54.77560,-1.58374 54.77560,-1.58374 "
spicy house,"54.58333,-5.93333 "
lamb shashlik,"55.95206,-3.19648 "
mexican mix,"53.79648,-1.54785 "
delicious snacks,"55.45862,-4.62849 "
inch chicken,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 55.07216,-3.60218 57.47908,-4.22398 52.63220,1.28925 "
masala is,"55.45862,-4.62849 "
order for,"53.79391,-1.75206 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 54.58333,-5.93333 54.58333,-5.93333 "
offer at,"53.48095,-2.23743 "
succulent ground,"54.58333,-5.93333 "
wings pcs,"52.48142,-1.89983 51.48,-3.18 51.48,-3.18 "
creamy sweetcorn,"53.41058,-2.97794 53.41058,-2.97794 "
well to,"52.40656,-1.51217 "
chicken dippers,"52.48142,-1.89983 51.45523,-2.59665 53.41058,-2.97794 "
the new,"53.79391,-1.75206 "
pakora wrap,"55.86515,-4.25763 "
dish meal,"55.86515,-4.25763 "
work and,"50.71936,-3.53271 "
onion cucumber,"52.6386,-1.13169 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
fried potato,"53.79391,-1.75206 51.48,-3.18 55.95206,-3.19648 55.86515,-4.25763 54.58333,-5.93333 "
oils and,"54.89228,-2.93206 "
added kick,"54.58333,-5.93333 "
with garlic,"51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.79648,-1.54785 52.48142,-1.89983 57.14369,-2.09814 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
prawn karahi,"56.46913,-2.97489 "
litre,"54.97328,-1.61396 52.48142,-1.89983 55.07216,-3.60218 "
garlic fried,"52.6386,-1.13169 "
oops,"50.83333,0.13333 "
fungi parmesan,"55.07216,-3.60218 "
local breaded,"50.15201,-5.06654 "
great and,"53.79391,-1.75206 55.86515,-4.25763 50.15201,-5.06654 "
ounce,"52.6386,-1.13169 "
melograno e,"55.95206,-3.19648 "
the popular,"53.48095,-2.23743 "
wings new,"52.48142,-1.89983 "
lunches we,"53.48095,-2.23743 "
or incentives,"53.79648,-1.54785 "
attraction thatll,"51.51279,-0.09184 "
money and,"53.79391,-1.75206 "
flaked birds,"52.6386,-1.13169 "
chicken spinach,"52.48142,-1.89983 "
peri king,"52.6386,-1.13169 "
cream fudge,"54.77560,-1.58374 "
mango,"51.48,-3.18 "
mild medium,"53.7446,-0.33525 "
meal deal,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.32822,-2.74565 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 "
never drops,"53.79391,-1.75206 "
pay a,"52.9536,-1.15047 "
mozzarella prawns,"55.86515,-4.25763 "
did you,"51.51279,-0.09184 53.79391,-1.75206 "
sandwiches are,"54.58333,-5.93333 "
chops large,"52.48142,-1.89983 "
dairy freshly,"57.47908,-4.22398 "
person mini,"52.20765,0.13200 "
our potatoes,"53.7446,-0.33525 53.79648,-1.54785 53.79648,-1.54785 55.86515,-4.25763 "
dolphin special,"55.95206,-3.19648 "
kebab calories,"53.79391,-1.75206 "
her mother,"53.79391,-1.75206 "
your preference,"52.48142,-1.89983 "
and fried,"54.97328,-1.61396 53.79391,-1.75206 57.14369,-2.09814 54.89228,-2.93206 55.95206,-3.19648 54.58333,-5.93333 "
fibre and,"53.79391,-1.75206 "
as ocean,"53.79391,-1.75206 "
add cornish,"50.83333,0.13333 "
very friendly,"53.79648,-1.54785 55.86515,-4.25763 "
a wrap,"52.6386,-1.13169 54.97328,-1.61396 "
meat chilli,"54.77560,-1.58374 54.77560,-1.58374 54.89228,-2.93206 "
food highly,"55.95206,-3.19648 "
jalapenos crushed,"52.9536,-1.15047 "
a biscuit,"54.58333,-5.93333 "
grouse abv,"55.95206,-3.19648 "
tandoori green,"52.48142,-1.89983 "
cream from,"55.95206,-3.19648 "
have religious,"54.97328,-1.61396 53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
chopped jalapenos,"56.46913,-2.97489 "
potato pukka,"53.38297,-1.4659 "
inch new,"52.48142,-1.89983 "
amp fragolini,"55.95206,-3.19648 "
enticing sweet,"55.95206,-3.19648 "
your browsing,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
house mix,"54.89228,-2.93206 "
salads,"51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 53.79648,-1.54785 53.79391,-1.75206 52.48142,-1.89983 54.89228,-2.93206 53.41058,-2.97794 55.95206,-3.19648 55.07216,-3.60218 51.62125,-3.94490 52.20765,0.13200 "
cheese rissole,"51.62125,-3.94490 51.62125,-3.94490 "
come traditionally,"51.51279,-0.09184 "
fry it,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 50.37771,-4.14082 "
fry in,"53.79391,-1.75206 53.48095,-2.23743 "
parking is,"50.15201,-5.06654 "
at any,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
park chippy,"53.7446,-0.33525 "
northern ireland,"54.58333,-5.93333 "
chilli salami,"54.90465,-1.38222 "
whitebait squid,"50.15201,-5.06654 "
bt nf,"54.58333,-5.93333 "
crisp batter,"54.58333,-5.93333 "
paneer shashlik,"52.6386,-1.13169 "
money well,"53.38297,-1.4659 "
free range,"53.79648,-1.54785 51.45523,-2.59665 54.58333,-5.93333 "
cream for,"56.46913,-2.97489 "
chicken inner,"54.97328,-1.61396 "
gutes domtal,"53.79648,-1.54785 "
which was,"52.9536,-1.15047 53.48095,-2.23743 50.15201,-5.06654 "
against which,"53.79391,-1.75206 "
siu dishes,"53.41058,-2.97794 "
old fire,"53.38297,-1.4659 "
daily everything,"52.9536,-1.15047 52.9536,-1.15047 "
burger instead,"54.58333,-5.93333 "
for mushy,"53.79648,-1.54785 "
bottle coke,"50.83333,0.13333 "
chip a,"53.79648,-1.54785 "
bee or,"53.79648,-1.54785 "
small scampi,"55.86515,-4.25763 "
i wont,"51.48,-3.18 "
than any,"53.79391,-1.75206 "
saag paneer,"52.6386,-1.13169 "
duck spring,"53.41058,-2.97794 "
pc kids,"51.48,-3.18 51.48,-3.18 "
wine pink,"52.9536,-1.15047 52.9536,-1.15047 "
you free,"54.97328,-1.61396 "
pork curry,"50.71936,-3.53271 52.20765,0.13200 "
or two,"53.79648,-1.54785 53.48095,-2.23743 53.41058,-2.97794 "
view of,"50.15201,-5.06654 "
onions monterey,"55.95206,-3.19648 "
street no,"50.15201,-5.06654 "
in your,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
of shredded,"51.51279,-0.09184 "
premium ale,"53.79648,-1.54785 "
langoustine tails,"55.86515,-4.25763 "
today the,"54.90465,-1.38222 "
faggot peas,"52.40656,-1.51217 "
our community,"51.62125,-3.94490 "
kids drink,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 53.38297,-1.4659 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 53.00415,-2.18538 51.48,-3.18 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
malt develops,"55.95206,-3.19648 "
collection please,"54.97328,-1.61396 "
keema rice,"52.6386,-1.13169 "
peppered chicken,"54.58333,-5.93333 "
restaurant menu,"52.6386,-1.13169 53.79648,-1.54785 50.37771,-4.14082 50.15201,-5.06654 "
locations,"51.51279,-0.09184 51.51279,-0.09184 53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
ordered any,"55.95206,-3.19648 "
road leicester,"52.6386,-1.13169 52.6386,-1.13169 "
spicy bengal,"52.6386,-1.13169 "
p jb,"51.48,-3.18 51.48,-3.18 "
extra pitta,"54.97328,-1.61396 56.46913,-2.97489 55.95206,-3.19648 50.83333,0.13333 "
ip qj,"52.05834,1.15472 "
mango rubicon,"53.79391,-1.75206 "
large southern,"54.77560,-1.58374 "
breads curries,"54.89228,-2.93206 "
a french,"54.58333,-5.93333 "
judges to,"51.51279,-0.09184 "
barrhead g,"55.86515,-4.25763 "
large size,"52.20765,0.13200 "
opportunity arose,"53.79391,-1.75206 "
margherita winery,"55.95206,-3.19648 "
wrap all,"52.48142,-1.89983 "
half pounder,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 52.63220,1.28925 "
desired order,"54.58333,-5.93333 "
sesame oil,"54.89228,-2.93206 53.41058,-2.97794 "
pieces wings,"52.6386,-1.13169 "
family specials,"52.48142,-1.89983 "
for two,"53.79648,-1.54785 54.89228,-2.93206 53.41058,-2.97794 50.71936,-3.53271 55.86515,-4.25763 50.15201,-5.06654 "
finest icelandic,"53.79648,-1.54785 "
grill by,"55.95206,-3.19648 "
x sides,"52.9536,-1.15047 53.79648,-1.54785 53.00415,-2.18538 53.00415,-2.18538 54.32822,-2.74565 "
athena deep,"55.86515,-4.25763 "
sue downs,"53.7446,-0.33525 "
raspberry sauce,"52.9536,-1.15047 52.9536,-1.15047 55.95206,-3.19648 55.07216,-3.60218 50.15201,-5.06654 "
top cone,"55.86515,-4.25763 "
some bacon,"51.45523,-2.59665 "
yazoo banana,"55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 "
mainly fry,"53.79391,-1.75206 "
coban salad,"52.9536,-1.15047 "
once never,"55.95206,-3.19648 "
brioche bun,"51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
were perfect,"55.86515,-4.25763 "
or office,"50.83333,0.13333 "
s house,"56.46913,-2.97489 "
kids pizza,"52.40656,-1.51217 53.48095,-2.23743 54.89228,-2.93206 55.07216,-3.60218 52.20765,0.13200 50.83333,0.13333 "
restaurant is,"53.48095,-2.23743 50.15201,-5.06654 54.58333,-5.93333 "
takeaway with,"51.48,-3.18 51.48,-3.18 "
exclusive offer,"54.97328,-1.61396 "
restaurant in,"50.15201,-5.06654 "
tortilla,"50.15201,-5.06654 "
salami italian,"55.86515,-4.25763 "
chilli or,"54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 56.46913,-2.97489 55.07216,-3.60218 "
lime pickle,"52.6386,-1.13169 "
spicy pepperoni,"52.63220,1.28925 "
in taiwan,"50.15201,-5.06654 "
barrels the,"55.95206,-3.19648 "
spam fritters,"53.79648,-1.54785 54.66411,-2.75257 55.07216,-3.60218 52.63220,1.28925 "
mr griffin,"54.58333,-5.93333 "
harvey,"53.79648,-1.54785 "
to look,"53.7446,-0.33525 54.89228,-2.93206 50.15201,-5.06654 "
or bhuna,"56.46913,-2.97489 "
ask our,"50.15201,-5.06654 "
chicken sheek,"53.79391,-1.75206 "
map below,"52.9536,-1.15047 52.9536,-1.15047 "
